ID,Name,Age,Course,Score
8201,Kelly Jones,18,Course_1,74
8202,Jennifer Bates,74,Course_3,76
8203,Michael Carter,41,Course_2,85
8204,Cathy Butler,41,Course_4,89
8205,Joseph Cook,65,Course_3,53
8206,Stephanie Meyer,47,Course_2,89
8207,Patricia Lopez,21,Course_4,78
8208,Brittany Friedman,19,Course_2,83
8209,Cynthia Wiley,70,Course_3,90
8210,Pamela Chapman,37,Course_3,82
8211,Lori Ware,67,Course_5,72
8212,Danielle Johnson,47,Course_3,65
8213,Maria Johnson,28,Course_1,79
8214,Tyler Murphy,79,Course_2,85
8215,Wendy Strong,22,Course_5,70
8216,Cynthia Gaines,56,Course_3,84
8217,Michael Wall,40,Course_5,86
8218,Mackenzie Rogers,77,Course_1,85
8219,Michaela Brown,41,Course_3,82
8220,Jacqueline Michael,69,Course_2,86
8221,Tyler Roberts,37,Course_2,76
8222,Lynn Rodriguez,57,Course_4,64
8223,Jonathan Davis,66,Course_1,97
8224,William Hayden,69,Course_4,84
8225,Darlene Johnson,76,Course_1,58
8226,Mrs. Pamela Brewer,77,Course_3,67
8227,Alison Flores,76,Course_2,76
8228,Carla Gibson,19,Course_3,90
8229,Kristina Ray,77,Course_4,86
8230,Veronica Turner,62,Course_1,84
8231,Brett Richardson,40,Course_2,67
8232,Kimberly Ball,21,Course_1,50
8233,Rodney Gross,41,Course_4,93
8234,Ruth Sharp,58,Course_3,82
8235,Larry Ramirez,32,Course_3,97
8236,Rhonda Everett,53,Course_4,97
8237,Billy Ward,66,Course_4,80
8238,Lori Charles,70,Course_2,86
8239,Caroline Nguyen,27,Course_3,70
8240,Karen Smith,37,Course_4,92
8241,Kristy Le,46,Course_2,82
8242,Tammy Walker,27,Course_3,70
8243,Ryan Spencer,34,Course_5,69
8244,Kevin Green,44,Course_3,89
8245,Dylan Smith,42,Course_2,78
8246,Clayton Smith,19,Course_5,95
8247,Nina Aguilar,44,Course_2,74
8248,Kim Hopkins,79,Course_1,52
8249,Megan Simmons,74,Course_5,97
8250,Tyler Knight,32,Course_2,67
8251,Ronald Gilbert,63,Course_2,93
8252,Jennifer Smith,54,Course_3,94
8253,Darren Delgado,55,Course_3,61
8254,Gregory Rowe,23,Course_2,98
8255,Erin Cowan,31,Course_3,90
8256,Timothy Johnson,62,Course_5,87
8257,Lawrence Smith,28,Course_2,63
8258,Nicholas Young,75,Course_3,91
8259,Gina Thomas,59,Course_3,73
8260,Brenda Adams,43,Course_5,61
8261,Seth Patrick,48,Course_3,82
8262,Michael Garner,35,Course_3,91
8263,Miguel Stevens,77,Course_2,91
8264,Patrick Martinez,40,Course_5,88
8265,Michael Vargas,40,Course_4,73
8266,Jared Henry,62,Course_3,83
8267,William Harris,35,Course_1,99
8268,Kimberly Williams,31,Course_4,83
8269,Nicole Mueller,72,Course_5,92
8270,Eric Graves,56,Course_4,70
8271,Linda Gordon,76,Course_4,69
8272,Ryan Scott,47,Course_2,78
8273,Deborah Peck,28,Course_4,74
8274,Shannon Berry,31,Course_1,78
8275,Richard Allen,33,Course_5,79
8276,Thomas Cobb,20,Course_3,87
8277,Samuel Lopez,63,Course_1,63
8278,Susan Thompson,26,Course_3,83
8279,Daniel Fischer,28,Course_5,66
8280,Dr. Kayla Klein,33,Course_5,73
8281,Autumn Hicks,58,Course_3,82
8282,Kelsey Alvarado,34,Course_3,63
8283,Jill Hunter,69,Course_5,84
8284,Chelsea Black,30,Course_4,94
8285,Alice Ramos,45,Course_4,98
8286,Rachel Brown,71,Course_4,51
8287,Jasmine Parrish,62,Course_3,50
8288,Timothy Cline MD,42,Course_4,98
8289,Tamara Chen,38,Course_3,87
8290,Steven Blackwell,22,Course_4,56
8291,Patricia Silva,77,Course_5,97
8292,Angel Ryan,55,Course_3,55
8293,Travis Hubbard,77,Course_1,74
8294,Nicole Smith,35,Course_2,87
8295,Kristin Mcgee,44,Course_1,74
8296,Richard Simpson,58,Course_2,63
8297,Tracy Thomas,60,Course_5,57
8298,Jeremy Saunders,38,Course_3,78
8299,Richard Morse,79,Course_4,65
8300,Gabriel Phillips,45,Course_4,99
8301,Julie Young,30,Course_3,99
8302,Carolyn Smith,39,Course_3,69
8303,Carl Martin,48,Course_4,55
8304,Dana Wang,79,Course_2,56
8305,Rebecca Barber,46,Course_3,78
8306,Sherry Rangel,55,Course_4,67
8307,Rhonda Lee,53,Course_4,51
8308,Zachary Cox,27,Course_1,99
8309,Jamie Lopez,41,Course_1,66
8310,Laura Wolfe,20,Course_1,73
8311,Whitney Smith,27,Course_3,60
8312,Amy Soto,77,Course_2,67
8313,Jason Carroll,68,Course_3,73
8314,Deborah Mcdaniel,31,Course_4,75
8315,Kathleen Roberts,79,Course_4,99
8316,Katherine Doyle,60,Course_1,82
8317,David Horne,69,Course_3,72
8318,James Houston,64,Course_2,83
8319,Brian Ross,29,Course_2,87
8320,Susan Gonzales,34,Course_4,95
8321,John Mccarty,76,Course_1,86
8322,Susan Brown,38,Course_2,52
8323,Eric Sherman,30,Course_4,87
8324,Brian Hodge,20,Course_5,86
8325,Kelli Houston,67,Course_3,53
8326,Henry Johnson,19,Course_5,78
8327,Christopher Jones,48,Course_4,97
8328,Michael Smith,69,Course_3,70
8329,Miss Kelly Bryant,39,Course_2,54
8330,Nicholas Cross,50,Course_5,64
8331,Melanie Smith,45,Course_2,58
8332,Eric Walls,28,Course_5,93
8333,Richard Bauer,46,Course_1,72
8334,Mr. Joshua Morris,38,Course_2,75
8335,Susan Boyd,64,Course_4,98
8336,Amanda Martinez,29,Course_3,53
8337,James Carlson,24,Course_5,86
8338,Kimberly Buchanan,79,Course_5,91
8339,Jack Frank,69,Course_1,90
8340,Christina Mason,36,Course_4,66
8341,Jackie Tran,42,Course_1,99
8342,Morgan Ross,69,Course_4,66
8343,Jennifer Green,65,Course_2,82
8344,William Campbell,40,Course_2,58
8345,Michael Norman Jr.,50,Course_2,56
8346,Christopher Lynn,55,Course_3,70
8347,Austin Campbell,71,Course_1,61
8348,Renee Thompson,26,Course_3,89
8349,Chris Wood,59,Course_4,84
8350,Hannah Miller,59,Course_3,99
8351,Jasmine Palmer,69,Course_1,60
8352,Christopher Cross,76,Course_3,83
8353,Hannah Wyatt,24,Course_3,91
8354,Evan Lucas,51,Course_5,77
8355,Teresa Jones,19,Course_2,58
8356,Brandon Hall,47,Course_2,65
8357,Robert Jones,65,Course_3,88
8358,Angela Davis,35,Course_4,67
8359,Patricia Huffman,48,Course_3,70
8360,Shelley Goodwin,34,Course_5,60
8361,Patrick Johnson,47,Course_1,97
8362,Matthew Villarreal,79,Course_1,86
8363,Gregory Andrews,58,Course_2,79
8364,Mary Chandler,34,Course_1,63
8365,Tammy Jarvis,24,Course_4,55
8366,Wayne Arellano,21,Course_2,77
8367,Taylor Orozco,55,Course_5,68
8368,Mary Brown,38,Course_1,75
8369,Yvonne Castro,51,Course_1,96
8370,Jenna Kramer,64,Course_3,77
8371,Lisa Hickman,49,Course_2,76
8372,Michael Green,37,Course_3,83
8373,Cody Bolton,67,Course_2,51
8374,Mark Mcpherson,30,Course_4,56
8375,April Evans,37,Course_4,57
8376,Andrew Lopez,54,Course_3,69
8377,Yvette King,60,Course_3,97
8378,Jennifer Reed,40,Course_2,62
8379,Darlene Clarke,62,Course_2,50
8380,Sherry Hernandez,58,Course_1,58
8381,Richard Lewis,64,Course_4,62
8382,Cindy Hughes,35,Course_3,90
8383,Kevin Gentry,74,Course_3,65
8384,Sarah Bolton,78,Course_1,94
8385,Lori Rodriguez,46,Course_3,67
8386,Amy King,51,Course_5,99
8387,Laura Robinson,24,Course_3,68
8388,Brenda Avila,27,Course_4,95
8389,Alexandra White,61,Course_4,99
8390,Theresa Thomas,24,Course_1,70
8391,John Gonzalez,70,Course_3,54
8392,Ashley Hunt,43,Course_5,71
8393,Yolanda Bryan DDS,64,Course_2,86
8394,Stefanie Davis,19,Course_1,83
8395,Joshua Young,24,Course_2,75
8396,Beth Francis,23,Course_1,54
8397,Emily Johnson,58,Course_2,58
8398,Denise Watts,21,Course_1,84
8399,Alicia Johnson,41,Course_1,87
8400,Andrew Allen,24,Course_1,82
8401,Jennifer Kennedy,51,Course_3,91
8402,Douglas Sosa,79,Course_4,85
8403,Dawn Fletcher,37,Course_1,78
8404,Robert Burns,22,Course_3,68
8405,Karen Burgess,52,Course_5,87
8406,Tracie Taylor,47,Course_2,67
8407,Amy Miller,65,Course_5,68
8408,Timothy Ellis,43,Course_5,68
8409,Justin Adams,51,Course_5,52
8410,Stephanie Garcia,78,Course_2,74
8411,Christopher Walter,32,Course_4,77
8412,Craig Clarke,25,Course_3,72
8413,Daniel Wood,46,Course_4,63
8414,Robert Edwards,35,Course_3,79
8415,Joshua Henry,36,Course_4,85
8416,Carolyn Hernandez,19,Course_2,82
8417,Charles Newman,70,Course_5,60
8418,Hunter Ingram,36,Course_1,54
8419,Dr. Mark Smith,52,Course_2,50
8420,Troy Conley,29,Course_4,89
8421,Martha Jones,64,Course_1,78
8422,Thomas Monroe,71,Course_2,99
8423,Leah Day,72,Course_3,73
8424,Stacey Wagner,58,Course_2,76
8425,Norma Lopez,28,Course_4,85
8426,William Lewis,59,Course_4,99
8427,Mark Brooks,41,Course_5,93
8428,Austin Torres,46,Course_2,86
8429,Christina Ruiz,51,Course_3,81
8430,Shelby Alvarado,73,Course_4,79
8431,Steven Lutz,63,Course_4,85
8432,Rodney Byrd,72,Course_1,89
8433,Danny Weaver II,36,Course_4,95
8434,Donald Stafford,31,Course_2,77
8435,Maria Phillips,68,Course_3,65
8436,Judith Fields,37,Course_1,68
8437,Karen Little,31,Course_1,59
8438,Shane Rhodes,18,Course_3,95
8439,Donna Peterson,28,Course_4,69
8440,Jason Evans,23,Course_3,80
8441,Micheal Lawson,43,Course_4,77
8442,Ernest Maxwell,49,Course_1,97
8443,Timothy Barker,33,Course_3,90
8444,Valerie Odom,42,Course_5,58
8445,Brenda Smith,27,Course_2,71
8446,Alan Pham,34,Course_1,63
8447,Ralph Martin,77,Course_2,95
8448,Alicia Morris,31,Course_5,66
8449,Alex Fitzgerald,66,Course_4,87
8450,Amanda King,64,Course_2,71
8451,Christopher Schwartz,20,Course_4,73
8452,Austin Lopez,56,Course_4,73
8453,Cynthia Tucker,71,Course_1,66
8454,Emily Thompson,41,Course_5,50
8455,Karen Hansen,27,Course_3,87
8456,Jason Hawkins,19,Course_1,99
8457,Joshua Lewis,60,Course_2,57
8458,David Abbott,78,Course_4,62
8459,Teresa Adams,74,Course_4,85
8460,Lisa Johnson,18,Course_4,89
8461,Willie Bridges,64,Course_5,96
8462,Yolanda Holloway,22,Course_5,80
8463,Jon Baker,76,Course_1,72
8464,Abigail Carroll,43,Course_4,83
8465,Eric Carroll,66,Course_5,86
8466,Michael Smith,27,Course_3,97
8467,Steven Davis,70,Course_3,96
8468,Ronnie Ross,43,Course_1,81
8469,Catherine Mcmillan,54,Course_3,99
8470,Lawrence Boyd,62,Course_1,85
8471,Elizabeth Terry,55,Course_3,67
8472,Andrew Rios,38,Course_5,79
8473,Lynn Gibson,78,Course_1,53
8474,Andrew Weaver,71,Course_4,82
8475,Daniel Farrell,39,Course_2,98
8476,Chelsea Schroeder,45,Course_5,53
8477,William Nichols,31,Course_3,99
8478,Donna Tucker,77,Course_5,65
8479,Elizabeth Williams,43,Course_1,53
8480,Sherry Taylor,70,Course_4,69
8481,Zachary Hess,25,Course_1,61
8482,Kim Calderon,61,Course_4,78
8483,Sandra Stephens,35,Course_3,70
8484,Casey Newman,70,Course_5,91
8485,Karen Knight,48,Course_3,85
8486,Alexa Fuller,64,Course_1,65
8487,Paul Dickson,63,Course_3,71
8488,Kristi Lewis,28,Course_2,55
8489,Kimberly Hardy,71,Course_5,61
8490,John Guzman,78,Course_5,85
8491,Tracy Moore,61,Course_4,97
8492,Rachel Li,56,Course_2,59
8493,Jacob Hall,20,Course_3,82
8494,William Gates,19,Course_5,59
8495,Theresa Serrano,38,Course_2,58
8496,Melissa Rogers,49,Course_4,79
8497,Madison King,30,Course_1,82
8498,Jerry Jefferson,36,Course_5,98
8499,Shawn George,45,Course_5,59
8500,Darren Bradley,34,Course_5,59
8501,Regina Paul,23,Course_2,50
8502,Lisa Ross,39,Course_4,93
8503,Mr. Derek David Jr.,50,Course_4,82
8504,Sheena Crosby,40,Course_5,85
8505,Sharon Miller,31,Course_4,72
8506,Deborah Brady,24,Course_4,50
8507,Charlotte Price,19,Course_2,64
8508,Andrew Wilson,28,Course_4,71
8509,Kristi Velasquez,41,Course_1,55
8510,Charles Wilson,61,Course_5,87
8511,Gary Alvarado,73,Course_3,64
8512,Tracy Nguyen,41,Course_3,95
8513,Charles Castaneda,25,Course_3,65
8514,Erin Johnson,23,Course_1,91
8515,Kenneth Mcconnell,36,Course_1,62
8516,Michelle Sanford,40,Course_5,57
8517,Lauren Alvarez,56,Course_3,81
8518,David Tyler,36,Course_3,82
8519,Rebecca Harris,33,Course_4,93
8520,Thomas Wallace,72,Course_3,72
8521,Alyssa Woods,24,Course_1,62
8522,Mr. Samuel Benson,46,Course_1,84
8523,Ryan Phillips,65,Course_4,50
8524,Ashley Mcfarland,72,Course_1,52
8525,Mark Navarro,50,Course_4,55
8526,Julie Morrow,55,Course_2,62
8527,Cynthia Bailey,63,Course_5,81
8528,Ashley Bailey,51,Course_2,95
8529,Christine Payne,43,Course_4,72
8530,Austin King,47,Course_3,97
8531,Jennifer Horton,55,Course_3,81
8532,Patricia Ryan,75,Course_2,71
8533,Colton Sims,37,Course_4,75
8534,Kevin Wallace,50,Course_1,64
8535,Lisa Fox,75,Course_3,63
8536,Jeffrey Chase,20,Course_2,64
8537,Jennifer Hartman,65,Course_1,64
8538,Stephanie Gray,28,Course_1,69
8539,Heather Boyle,53,Course_5,60
8540,Johnathan Simmons,33,Course_3,66
8541,Brett Jones,70,Course_4,82
8542,Melissa Patel,35,Course_5,93
8543,Matthew Ferguson,78,Course_4,87
8544,Mary Lambert,59,Course_2,99
8545,Anthony Lowery,46,Course_3,61
8546,Angela Cunningham,31,Course_2,70
8547,Brian Coleman,18,Course_5,57
8548,Steven Moran,67,Course_1,72
8549,Natasha Lang,54,Course_1,57
8550,Edward Taylor,44,Course_2,59
8551,Albert Hernandez,56,Course_3,83
8552,Dylan Leonard,38,Course_1,51
8553,Judith Donaldson,75,Course_3,95
8554,Tammy Dean,47,Course_2,81
8555,Amanda Brown,30,Course_3,72
8556,Henry Lawrence,34,Course_3,82
8557,Diamond Morris,56,Course_2,80
8558,Valerie James,59,Course_4,73
8559,Brian Black,53,Course_3,94
8560,Michael Moore,47,Course_2,67
8561,Barbara Johnson,56,Course_5,69
8562,Emily Campbell,53,Course_5,62
8563,Sierra Hammond,73,Course_4,77
8564,Peter Kemp,50,Course_3,64
8565,Steven Buck,67,Course_3,64
8566,Dr. Taylor Garcia,62,Course_3,86
8567,Travis Reed,62,Course_4,58
8568,Jason Scott,79,Course_1,95
8569,Heather Brown,40,Course_2,90
8570,Stephanie Meyer,24,Course_2,72
8571,Natalie Wyatt,51,Course_2,64
8572,William Bauer,25,Course_1,66
8573,Jennifer Dominguez,75,Course_4,88
8574,Gabrielle Sampson,28,Course_5,68
8575,Kenneth Blackburn,42,Course_3,94
8576,Amy Shields,49,Course_2,63
8577,Andrew Duffy,56,Course_2,82
8578,Lindsey Mcdaniel,18,Course_4,85
8579,Jeffrey Liu,23,Course_2,98
8580,Jeffrey Lane,32,Course_5,90
8581,Yvonne Taylor,63,Course_2,63
8582,Brenda Russell,43,Course_4,89
8583,Jeffrey Jackson,64,Course_4,72
8584,Kevin Thomas Jr.,53,Course_5,67
8585,Susan Bentley,57,Course_2,91
8586,Michael Roman,40,Course_5,79
8587,Jeffrey Peterson,79,Course_5,89
8588,Linda Medina,72,Course_4,87
8589,Jeremy Mann,66,Course_4,85
8590,Christina Hopkins,77,Course_1,80
8591,Rachel Wilson,58,Course_2,71
8592,Brian Massey,25,Course_3,58
8593,Nicole Rodriguez MD,29,Course_1,70
8594,Sarah Chapman,25,Course_5,88
8595,Miguel Morgan,72,Course_3,96
8596,Alexander Kelly,47,Course_3,97
8597,Vicki Sims,43,Course_2,55
8598,Emily West,47,Course_5,71
8599,Kevin Hall Jr.,73,Course_2,85
8600,Victoria Henderson,41,Course_4,93
8601,Justin Stark,69,Course_1,53
8602,Michael Martin,65,Course_5,64
8603,Henry Friedman,59,Course_2,77
8604,Jessica Watts,41,Course_5,62
8605,Michael Hoffman,22,Course_5,96
8606,David Morris,66,Course_2,85
8607,Brenda Fernandez,61,Course_5,94
8608,Victoria Odonnell,20,Course_1,88
8609,Miguel Reid,42,Course_3,62
8610,Frank Strickland,73,Course_5,96
8611,Tammy Jones,52,Course_3,75
8612,Kevin Carney,57,Course_4,82
8613,Jordan Brown,53,Course_2,61
8614,Rachel Shaw,33,Course_4,58
8615,Steven Park,19,Course_5,99
8616,Wendy Walton,18,Course_1,54
8617,Sarah Terrell,50,Course_3,77
8618,Jasmine Hudson,69,Course_4,51
8619,William Hines,65,Course_5,53
8620,Alexandria Fischer,27,Course_3,93
8621,Robert White,45,Course_3,98
8622,Sara Hopkins,37,Course_4,54
8623,Justin Rice,45,Course_5,78
8624,Kelli Flores,38,Course_1,78
8625,Patricia Roberts,69,Course_5,67
8626,Valerie Turner,72,Course_5,88
8627,Jaclyn Hess,57,Course_1,60
8628,Kristin Osborn,50,Course_5,57
8629,Kelly Turner,75,Course_2,52
8630,Cody Shields,71,Course_5,53
8631,Tammy Palmer,25,Course_2,76
8632,Mary Porter,43,Course_5,78
8633,Matthew Yates,61,Course_4,71
8634,Carrie Gibbs,45,Course_3,55
8635,Glen Wood,29,Course_1,59
8636,Cassie Turner,34,Course_2,79
8637,Lisa Lutz,66,Course_5,82
8638,Emily Moreno,28,Course_3,61
8639,Mr. Eric Ponce MD,49,Course_4,90
8640,Kathleen Golden,59,Course_5,50
8641,Megan Williams,35,Course_2,75
8642,Amy Hodge,34,Course_1,63
8643,Samantha Jackson,28,Course_2,96
8644,Daniel Miller,67,Course_4,75
8645,Jimmy Hoffman,52,Course_1,84
8646,Benjamin Pena,42,Course_2,80
8647,Lawrence Moore,71,Course_3,65
8648,Randall Moyer,39,Course_2,55
8649,Michelle Rodriguez MD,77,Course_2,65
8650,Scott Mills,39,Course_5,51
8651,Stephen Terry,70,Course_3,69
8652,Sarah Cooper,32,Course_5,51
8653,Bethany Hansen,65,Course_5,59
8654,Bill Smith,51,Course_3,98
8655,Jennifer Forbes,25,Course_5,56
8656,Crystal Allison,26,Course_4,86
8657,Gary Moore,49,Course_2,62
8658,Amanda Thompson,41,Course_1,52
8659,Jeffrey Young,40,Course_3,70
8660,Kelly Edwards,31,Course_5,79
8661,Pamela Miller,57,Course_2,63
8662,Cheryl Holland,79,Course_4,57
8663,Heather Terry,75,Course_2,91
8664,Gregory Lewis,61,Course_1,85
8665,Alicia Lopez,61,Course_3,57
8666,Danielle Sandoval,77,Course_1,56
8667,Karen Wolf,46,Course_2,68
8668,Dr. Scott Anderson MD,75,Course_5,81
8669,Sarah Roberts,31,Course_3,59
8670,Betty Christensen,31,Course_5,77
8671,Sheila Clark,60,Course_4,90
8672,Stacey Bradley,58,Course_4,68
8673,Timothy Mcgee,62,Course_5,88
8674,David Hernandez,28,Course_4,70
8675,Cory Villanueva,25,Course_1,66
8676,Ashley Gay,40,Course_1,84
8677,Joshua Osborne,19,Course_1,59
8678,Mary Moran,57,Course_4,90
8679,Tina Rose,73,Course_5,74
8680,Patricia Ortiz,36,Course_2,50
8681,Ashley Long,75,Course_3,82
8682,Brett Butler,29,Course_1,50
8683,Rebecca Melton,28,Course_4,86
8684,Brittany Velasquez,26,Course_4,63
8685,Daniel Gonzalez,30,Course_1,72
8686,Joseph Keller,63,Course_3,90
8687,Billy Mcclain,72,Course_3,54
8688,Tara Love,19,Course_1,91
8689,Laura Owens,33,Course_5,85
8690,Jason Casey,49,Course_4,87
8691,April Moore,26,Course_1,98
8692,Daniel Combs,21,Course_1,86
8693,Brandon Wilson,56,Course_2,67
8694,Christopher Doyle,78,Course_3,50
8695,Sarah Taylor,28,Course_5,96
8696,Bobby Mills,64,Course_1,69
8697,Christopher Lynch,58,Course_2,79
8698,Christopher Murphy,29,Course_3,84
8699,Nathaniel Travis,53,Course_1,87
8700,Nicholas Sanders,69,Course_3,70
8701,Curtis Stokes,31,Course_3,98
8702,David Lewis,33,Course_3,89
8703,Bradley Davis,59,Course_5,75
8704,Alison Sanchez,57,Course_5,95
8705,Ryan Johnson,40,Course_2,63
8706,Sharon Miller,64,Course_4,71
8707,Mrs. Rachel Sims,42,Course_1,89
8708,Stephen Mckinney,63,Course_3,74
8709,Lawrence Hogan,23,Course_5,77
8710,Wayne Ryan,57,Course_3,86
8711,Michelle Williams,31,Course_1,54
8712,Jill Clark,22,Course_1,78
8713,Jessica Hamilton,58,Course_5,52
8714,Bonnie Hunt,36,Course_3,94
8715,James Burton,33,Course_4,55
8716,Kristine Martinez,47,Course_5,75
8717,Dominic Cummings,33,Course_1,62
8718,Corey Pham,79,Course_5,70
8719,Kristen Garcia,38,Course_2,57
8720,Corey Colon,29,Course_4,90
8721,Jesse Sexton,77,Course_1,90
8722,Jill Wheeler,48,Course_1,80
8723,Raymond Greene,66,Course_1,51
8724,Darren Gonzalez,38,Course_4,75
8725,William Keith,58,Course_5,91
8726,Patricia Martin,59,Course_5,54
8727,Lindsay Steele,28,Course_4,79
8728,George Smith,46,Course_3,75
8729,Nicole Randall,64,Course_3,99
8730,Kristen Johnson,18,Course_5,93
8731,Haley Avila,31,Course_1,63
8732,Brian Cross,38,Course_4,70
8733,Kathleen Mckay,18,Course_3,61
8734,Frederick Smith,72,Course_2,96
8735,Mark Martin,52,Course_5,87
8736,Justin Walters,72,Course_3,87
8737,Christina Lloyd,24,Course_1,79
8738,Nichole Norman,41,Course_2,96
8739,Sean Cox,28,Course_1,89
8740,John Howard,30,Course_2,84
8741,Jason Howard,40,Course_1,75
8742,Sean Hamilton,56,Course_1,93
8743,Benjamin Small,33,Course_1,74
8744,Daniel Long,31,Course_5,88
8745,Connor Lee,67,Course_3,59
8746,Janet Reynolds,32,Course_4,52
8747,Linda Brown,35,Course_1,81
8748,Todd Vaughan,56,Course_2,74
8749,Barbara Beck,26,Course_1,63
8750,Mason King,19,Course_1,58
8751,Jenny Bullock,64,Course_5,84
8752,Katrina Ward,53,Course_4,95
8753,Sara Williamson,25,Course_1,83
8754,Virginia Arias,66,Course_5,75
8755,Kevin Bennett,76,Course_2,88
8756,Tracy Collins,23,Course_1,85
8757,Joshua Wilson,73,Course_5,87
8758,James Peterson,71,Course_5,99
8759,Dr. Robyn Wolfe DDS,46,Course_1,90
8760,Vincent Williams,32,Course_2,58
8761,Samuel Burgess,36,Course_3,63
8762,Barbara Smith,49,Course_3,79
8763,Annette Franklin,19,Course_1,53
8764,Joseph Davis,30,Course_5,97
8765,Brian Meyers,46,Course_2,90
8766,Edward Rogers,47,Course_2,98
8767,Christopher Bennett,58,Course_3,50
8768,Tammy Patel,27,Course_4,85
8769,Teresa Hanson,59,Course_3,74
8770,Mary Rios,59,Course_3,62
8771,Denise Kelley,54,Course_2,50
8772,Bryan Velazquez,56,Course_4,70
8773,Megan Gutierrez,64,Course_1,85
8774,Dylan Ramirez,55,Course_2,59
8775,Mitchell Thomas,69,Course_4,59
8776,Stephanie Smith,27,Course_5,93
8777,Susan Moore,64,Course_3,56
8778,Emily Rodriguez,48,Course_5,65
8779,Jeffrey Olson,32,Course_5,81
8780,Amy Valdez,53,Course_4,85
8781,Brianna Newman,55,Course_4,98
8782,Darlene Berg,29,Course_3,85
8783,Brittany Petersen,77,Course_2,98
8784,Lucas Marquez,47,Course_5,74
8785,Matthew Lewis,52,Course_5,85
8786,Katherine Reed,75,Course_1,60
8787,Larry Briggs,48,Course_3,60
8788,Hannah Burns,47,Course_4,81
8789,Eric Reed,63,Course_2,69
8790,Dylan Kim,38,Course_3,59
8791,Ann Wood,48,Course_5,76
8792,Timothy Briggs,26,Course_3,93
8793,Sean Jackson,76,Course_4,55
8794,Sherry Garza,70,Course_5,97
8795,James Pena,77,Course_5,76
8796,Eric Carter,75,Course_4,85
8797,Tiffany Mitchell,51,Course_4,80
8798,Alex Estes,22,Course_4,92
8799,Allen Wiley,59,Course_2,62
8800,Crystal Green,18,Course_3,76
8801,Charles Combs,43,Course_3,91
8802,Monica Jones,77,Course_5,58
8803,Carlos Alexander,21,Course_2,97
8804,Mary Weaver,20,Course_5,94
8805,Alexandria Taylor,69,Course_3,61
8806,Ronald Miller,76,Course_4,72
8807,Anne Russell,47,Course_1,94
8808,Christine Richardson,41,Course_4,82
8809,Alexander Turner,32,Course_5,85
8810,Lisa Dawson,74,Course_2,61
8811,Micheal Miller,46,Course_1,61
8812,Kristine Perez,24,Course_2,62
8813,Adam Castillo,18,Course_1,59
8814,Jessica Morse,52,Course_5,66
8815,Patricia Brown,29,Course_3,54
8816,Mary Wise,29,Course_4,82
8817,Gregory Johnson,66,Course_1,55
8818,Joshua Robles,77,Course_4,99
8819,Gregory Marsh,25,Course_1,66
8820,Anthony Sweeney,60,Course_5,55
8821,James Carroll,60,Course_5,93
8822,Vincent Martinez,47,Course_5,78
8823,Mary Harris,34,Course_3,91
8824,Ellen Roberts MD,42,Course_1,73
8825,Amy Guerra,48,Course_2,88
8826,Elizabeth Nelson,55,Course_3,50
8827,Amy Henry,40,Course_3,82
8828,Jerry Griffin,48,Course_1,62
8829,Amber Martin,78,Course_5,85
8830,Angela Smith,47,Course_4,63
8831,Michele Riley,77,Course_4,62
8832,Eric Burton,54,Course_5,86
8833,David Ramirez,18,Course_4,66
8834,Jack Mullins,48,Course_3,58
8835,Stephanie Wilkins,19,Course_5,63
8836,Charles Garcia,25,Course_3,99
8837,Mrs. Kelly Smith,33,Course_1,72
8838,Kenneth Sanford,56,Course_4,71
8839,Mary Petty,62,Course_3,67
8840,Kelly Martinez,27,Course_1,96
8841,Robert Lucas,24,Course_2,57
8842,Ashley Larson,42,Course_3,85
8843,Austin Perry,52,Course_3,90
8844,Jacqueline Morgan,77,Course_2,58
8845,Michele Davis,40,Course_4,85
8846,Megan Navarro,63,Course_2,71
8847,Laura Schmidt,41,Course_5,86
8848,Christopher Lewis,74,Course_5,71
8849,Angela Walters,60,Course_5,64
8850,Dana Lowe,44,Course_2,85
8851,Joseph Simon,23,Course_5,64
8852,Emily Snyder,46,Course_3,66
8853,Manuel Hamilton,33,Course_1,93
8854,Robert Williams,53,Course_4,56
8855,Jack Nunez,29,Course_5,69
8856,David Hatfield,26,Course_4,85
8857,Diana Rivera,21,Course_3,89
8858,Patricia Walker,44,Course_4,77
8859,Clayton Sanchez,42,Course_1,63
8860,Christine Cooke,68,Course_4,51
8861,Andrew Harris,50,Course_1,50
8862,Derek Garcia,40,Course_1,76
8863,Ryan Dyer,32,Course_2,66
8864,Michael Williams,39,Course_5,64
8865,Jeffrey Bowers,39,Course_2,77
8866,James Lane,69,Course_4,80
8867,John Miller,67,Course_5,94
8868,Charles Short,28,Course_3,69
8869,Brian Costa,50,Course_3,84
8870,William Hanson,34,Course_1,94
8871,Charles Garcia,51,Course_4,75
8872,Terry Miller,19,Course_3,94
8873,Hailey Patel,23,Course_3,55
8874,Adam Young,53,Course_3,79
8875,Michelle Carroll,79,Course_4,74
8876,Samuel Tapia,68,Course_4,76
8877,Angela Williams,60,Course_3,96
8878,David Aguilar,19,Course_2,90
8879,Nicholas Sparks,37,Course_1,82
8880,Jennifer Gonzalez,53,Course_2,58
8881,Jill Jones,55,Course_2,91
8882,Jerry Craig,64,Course_3,91
8883,Jamie Clark,76,Course_3,82
8884,Mark Bennett DDS,29,Course_3,95
8885,Michael Hernandez,71,Course_3,73
